time,seconds_elapsed,z,y,x
1763205798134593300,1.25059326171875,-0.037284255027770996,-0.41065946221351624,-0.23968450725078583
1763205798150553600,1.2665537109375,-0.09054747968912125,-0.2775014042854309,-0.14114753901958466
1763205798166514000,1.282513916015625,-0.08255799859762192,-0.2679139971733093,0.04687163606286049
1763205798182444000,1.298444091796875,-0.08202536404132843,-0.2082591950893402,0.1896170675754547
1763205798198404400,1.314404296875,-0.06338323652744293,-0.016511598601937294,0.2226402759552002
1763205798214364700,1.33036474609375,-0.018642127513885498,0.13582122325897217,0.13528858125209808
1763205798230294800,1.346294677734375,-0.08894958347082138,0.16085493564605713,0.055393751710653305
1763205798246255000,1.362255126953125,-0.1858886480331421,0.30306774377822876,0.09108011424541473
1763205798262215400,1.37821533203125,-0.1715075820684433,0.07669904083013535,0.09640643000602722
1763205798278145500,1.3941455078125,-0.13209278881549835,0.016511598601937294,0.11291803419589996
1763205798294105900,1.41010595703125,-0.1901497095823288,-0.21092236042022705,0.059122178703546524
1763205798310035700,1.42603564453125,-0.2652508616447449,-0.2183792144060135,0.006391586735844612
1763205798325996300,1.441996337890625,-0.29507824778556824,-0.15073491632938385,-0.01065264455974102
1763205798341956600,1.45795654296875,-0.27643612027168274,-0.1528654545545578,-0.001597896683961153
1763205798357886500,1.473886474609375,-0.23489081859588623,-0.1395496428012848,0.006391586735844612
1763205798373847000,1.489846923828125,-0.17736652493476868,-0.06338323652744293,0.009587380103766918
1763205798389807400,1.505807373046875,-0.09001484513282776,0.015978965908288956,0.01810949668288231
1763205798405737200,1.5217373046875,-0.029294772073626518,0.002663161139935255,0.027696875855326653
1763205798421697800,1.53769775390625,-0.02503371424973011,-0.054861120879650116,0.05326322466135025
1763205798437627600,1.553627685546875,-0.07616640627384186,-0.15925703942775726,0.10279802232980728
1763205798453588000,1.569587890625,-0.10812434554100037,-0.17736652493476868,0.16990968585014343
1763205798469517800,1.585517822265625,-0.06444849818944931,-0.13635385036468506,0.1944107562303543
1763205798485478400,1.601478515625,0.018642127513885498,-0.15020228922367096,0.18482337892055511
1763205798501408300,1.617408203125,0.07723167538642883,-0.24181503057479858,0.18216022849082947
1763205798517368800,1.633368896484375,0.11504855751991272,-0.3376888334751129,0.213052898645401
1763205798533298700,1.649298583984375,0.12410330772399902,-0.36964675784111023,0.2514024078845978
1763205798549259000,1.665259033203125,0.09853696078062057,-0.3648530840873718,0.22157500684261322
1763205798565188900,1.68118896484375,0.05645901709794998,-0.3653857111930847,0.11078750342130661
1763205798581149400,1.6971494140625,0.003195793367922306,-0.42397525906562805,-0.016511598601937294
1763205798597079300,1.713079345703125,-0.03515372797846794,-0.4218447208404541,-0.12729910016059875
1763205798613039600,1.72903955078125,-0.055393751710653305,-0.3281014561653137,-0.235956072807312
1763205798628969700,1.7449697265625,-0.07776430249214172,-0.23329292237758636,-0.34088462591171265
1763205798644930000,1.760929931640625,-0.11185276508331299,-0.21198762953281403,-0.4079962968826294
1763205798660890400,1.776890380859375,-0.14008226990699768,-0.2684466540813446,-0.3749730885028839
1763205798676851000,1.792850830078125,-0.15126755833625793,-0.38775625824928284,-0.29454562067985535
1763205798692811300,1.808811279296875,-0.15393070876598358,-0.48469531536102295,-0.25353294610977173
1763205798708741000,1.8247412109375,-0.13262543082237244,-0.44741106033325195,-0.22530342638492584
1763205798724701700,1.84070166015625,-0.09108011424541473,-0.237021341919899,-0.14594122767448425
1763205798740631600,1.856631591796875,-0.041545312851667404,0.01810949668288231,0.009054748341441154
1763205798756591900,1.872591796875,-0.02183792181313038,0.1763012707233429,0.20080235600471497
1763205798772522000,1.88852197265625,-0.0463390052318573,0.20026971399784088,0.29401299357414246
1763205798788482300,1.904482421875,-0.09587380290031433,0.18375812470912933,0.2972087860107422
1763205798804412200,1.920412109375,-0.18748654425144196,0.14913702011108398,0.21252025663852692
1763205798820372700,1.936372802734375,-0.2833603322505951,0.06924218684434891,0.0740358829498291
1763205798836302600,1.952302490234375,-0.3424825370311737,0.017044231295585632,-0.07829693704843521
1763205798852263000,1.968262939453125,-0.3749730885028839,0.024501081556081772,-0.1757686287164688
1763205798868192800,1.98419287109375,-0.41065946221351624,0.09906959533691406,-0.17843179404735565
1763205798884153300,2.0001533203125,-0.36911413073539734,0.18482337892055511,-0.06285060197114944
1763205798900083200,2.016083251953125,-0.28975194692611694,0.19228023290634155,0.05006742849946022
1763205798916013000,2.032012939453125,-0.22636869549751282,0.199737086892128,0.13848437368869781
1763205798931973600,2.0479736328125,-0.22370553016662598,0.20506340265274048,0.14221280813217163
1763205798947903500,2.063903564453125,-0.26578348875045776,0.19281286001205444,0.06711166352033615
1763205798963863800,2.07986376953125,-0.3009372055530548,0.16777914762496948,-0.0511326938867569
1763205798979794000,2.0957939453125,-0.30839407444000244,0.10918960720300674,-0.17363810539245605
1763205798995754200,2.111754150390625,-0.29348036646842957,0.05006742849946022,-0.25353294610977173
1763205799011714600,2.127714599609375,-0.22583606839179993,0.04367584362626076,-0.29507824778556824
1763205799027644700,2.143644775390625,-0.14700649678707123,0.09480853378772736,-0.3238403797149658
1763205799043605000,2.15960498046875,-0.09321063756942749,0.09853696078062057,-0.35846149921417236
1763205799059534800,2.175534912109375,-0.07776430249214172,0.012783173471689224,-0.3440804183483124
1763205799075495400,2.191495361328125,-0.10599381476640701,0.014913702383637428,-0.22157500684261322
1763205799091425300,2.20742529296875,-0.12676647305488586,0.04580637067556381,-0.10386328399181366
1763205799107385600,2.223385498046875,-0.09480853378772736,0.04580637067556381,-0.04261057823896408
1763205799123315500,2.2393154296875,-0.022903185337781906,0.06444849818944931,-0.000532632227987051
1763205799139276000,2.255276123046875,0.03302319720387459,0.17896443605422974,0.023435818031430244
1763205799155236400,2.271236328125,0.0697748214006424,0.2865561246871948,0.01810949668288231
1763205799171197000,2.287197021484375,0.10918960720300674,0.3110572099685669,0.012250540778040886
1763205799187157200,2.3031572265625,0.13848437368869781,0.235956072807312,0.06924218684434891
1763205799203117600,2.31911767578125,0.09161274135112762,0.0697748214006424,0.14913702011108398
1763205799219078100,2.335078125,0.011185277253389359,-0.06072007492184639,0.21038973331451416
1763205799235038500,2.35103857421875,-0.037284255027770996,-0.08735168725252151,0.23009711503982544
1763205799258964000,2.3749638671875,0.029827404767274857,-0.01810949668288231,0.23755396902561188
1763205799274924300,2.39092431640625,0.08096009492874146,0.15499597787857056,0.2822950780391693
1763205799290884900,2.406884765625,0.08681905269622803,0.2514024078845978,0.30892670154571533
1763205799306875600,2.422875732421875,0.04420847445726395,0.2700445353984833,0.3201119601726532
1763205799322897200,2.438897216796875,-0.018642127513885498,0.24660871922969818,0.28921929001808167
1763205799338888200,2.45488818359375,-0.08149272948503494,0.11078750342130661,0.19228023290634155
1763205799354879000,2.47087890625,-0.17044231295585632,-0.05805691331624985,0.05379585549235344
1763205799370839600,2.486839599609375,-0.28549087047576904,-0.05432848632335663,-0.06285060197114944
1763205799386799900,2.5027998046875,-0.33609092235565186,0.12729910016059875,-0.07616640627384186
1763205799402791000,2.518791015625,-0.2972087860107422,0.3190467059612274,0.03834952041506767
1763205799418720800,2.534720703125,-0.17363810539245605,0.5294364094734192,0.24767398834228516
1763205799434681000,2.55068115234375,-0.03888215124607086,0.7355651259422302,0.385093092918396
1763205799450641700,2.5666416015625,0.06657902896404266,0.7339671850204468,0.3616572916507721
1763205799466663200,2.5826630859375,0.15126755833625793,0.4724447727203369,0.2183792144060135
1763205799482654000,2.598654052734375,0.19654129445552826,0.07510114461183548,0.06764429062604904
1763205799498614500,2.614614501953125,0.22157500684261322,-0.1757686287164688,-0.011185277253389359
1763205799514605300,2.630605224609375,0.2460760921239853,-0.24873925745487213,-0.05805691331624985
1763205799530566000,2.64656591796875,0.19387812912464142,-0.43303000926971436,-0.17736652493476868
1763205799546495700,2.662495849609375,0.06604639440774918,-0.699346125125885,-0.3376888334751129
1763205799562456000,2.6784560546875,-0.05006742849946022,-0.8287757635116577,-0.3701793849468231
1763205799578447000,2.694447021484375,-0.1299622654914856,-0.5507417321205139,-0.23062975704669952
1763205799594407400,2.710407470703125,-0.10812434554100037,-0.017044231295585632,-0.044741109013557434
1763205799610398500,2.7263984375,0.003728425595909357,0.35100463032722473,0.055393751710653305
1763205799626358800,2.74235888671875,0.14114753901958466,0.46552056074142456,0.1438107043504715
1763205799642319400,2.7583193359375,0.16990968585014343,0.30466562509536743,0.24234765768051147
1763205799658249200,2.774249267578125,0.07510114461183548,0.15499597787857056,0.3387540876865387
1763205799674209500,2.79020947265625,-0.061785340309143066,0.07989483326673508,0.31798145174980164
1763205799690170000,2.806170166015625,-0.1294296383857727,0.023435818031430244,0.1443433314561844
1763205799706161000,2.822160888671875,-0.11451593041419983,-0.048469532281160355,-0.07243798673152924
1763205799722091000,2.838091064453125,-0.05060006305575371,-0.15233281254768372,-0.17523600161075592
1763205799738081800,2.854081787109375,0.015446335077285767,-0.23542344570159912,-0.11398329585790634
1763205799754011600,2.87001171875,0.014913702383637428,-0.30413299798965454,0.007989482954144478
1763205799769972200,2.88597216796875,-0.020240023732185364,-0.27483823895454407,0.06764429062604904
1763205799785932500,2.9019326171875,-0.07510114461183548,-0.24714136123657227,0.03142530098557472
1763205799801893000,2.91789306640625,-0.12250541150569916,-0.2514024078845978,-0.034621093422174454
1763205799817853400,2.933853515625,-0.1299622654914856,-0.22636869549751282,-0.07616640627384186
1763205799833813800,2.949813720703125,-0.08522115647792816,-0.16777914762496948,-0.07243798673152924
1763205799849774300,2.9657744140625,-0.04048004746437073,-0.2087918370962143,-0.03994741663336754
1763205799865734700,2.981734619140625,-0.002130528911948204,-0.25619611144065857,0.005858954507857561
1763205799881695200,2.9976953125,0.04207794740796089,-0.2407497614622116,0.08575379103422165
1763205799897686000,3.01368603515625,0.06551376730203629,-0.23489081859588623,0.16564862430095673
1763205799913646600,3.029646484375,0.027696875855326653,-0.250337153673172,0.17044231295585632
1763205799929576400,3.045576416015625,-0.03675162419676781,-0.29933932423591614,0.0788295716047287
1763205799945536800,3.061536865234375,-0.03941478580236435,-0.39681100845336914,-0.014913702383637428
1763205799961497300,3.077497314453125,-0.014913702383637428,-0.4639226794242859,-0.04420847445726395
1763205799977457700,3.093457763671875,-0.019707392901182175,-0.43356263637542725,-0.0974716991186142
1763205799993418200,3.109418212890625,-0.017044231295585632,-0.37337517738342285,-0.20080235600471497
1763205800009378600,3.125378662109375,-0.033555831760168076,-0.33555829524993896,-0.3099919557571411
1763205800025339000,3.1413388671875,-0.10918960720300674,-0.3813646733760834,-0.3936152160167694
1763205800041299500,3.157299560546875,-0.19867181777954102,-0.5044026970863342,-0.44634580612182617
1763205800057290200,3.173290283203125,-0.2790992856025696,-0.5390238165855408,-0.4761732220649719
1763205800073250800,3.189250732421875,-0.3051982522010803,-0.31212249398231506,-0.46978163719177246
1763205800089211100,3.205211181640625,-0.2588592767715454,0.051665324717760086,-0.399474173784256
1763205800105141000,3.22114111328125,-0.1294296383857727,0.24341292679309845,-0.237021341919899
1763205800121101600,3.2371015625,-0.04527373984456062,0.1709749400615692,0.001597896683961153
1763205800137031400,3.253031494140625,-0.04687163606286049,-0.05273059010505676,0.22849921882152557
1763205800152991700,3.26899169921875,-0.11664646118879318,-0.2322276532649994,0.28016453981399536
1763205800168952300,3.284952392578125,-0.1533980816602707,-0.237021341919899,0.15925703942775726
1763205800184912600,3.30091259765625,-0.15606124699115753,-0.11984225362539291,-0.044741109013557434
1763205800200873200,3.316873291015625,-0.15126755833625793,0.0463390052318573,-0.1768338978290558
1763205800216803000,3.332802978515625,-0.1768338978290558,0.1901497095823288,-0.17044231295585632
1763205800232763400,3.348763427734375,-0.21252025663852692,0.20719394087791443,-0.06711166352033615
1763205800248693200,3.364693359375,-0.2226402759552002,0.11824435740709305,0.06072007492184639
1763205800264653800,3.38065380859375,-0.21411815285682678,0.04527373984456062,0.15073491632938385
1763205800280583700,3.396583740234375,-0.2173139452934265,0.07456851005554199,0.16298545897006989
1763205800296544300,3.412544189453125,-0.23489081859588623,0.14913702011108398,0.09321063756942749
1763205800312504600,3.428504638671875,-0.24501082301139832,0.16937704384326935,-0.02822950854897499
1763205800328465000,3.44446484375,-0.2183792144060135,0.1805623322725296,-0.09960222989320755
1763205800344395000,3.46039501953125,-0.20080235600471497,0.16777914762496948,-0.051665324717760086
1763205800360324900,3.476324951171875,-0.22636869549751282,0.17417073249816895,0.07723167538642883
1763205800376285200,3.49228515625,-0.2700445353984833,0.19121496379375458,0.16458335518836975
1763205800392245800,3.508245849609375,-0.3067961633205414,0.23542344570159912,0.11451593041419983
1763205800408175600,3.524175537109375,-0.3147856593132019,0.2652508616447449,-0.018642127513885498
1763205800424136000,3.540135986328125,-0.3014698326587677,0.2412824034690857,-0.16777914762496948
1763205800440065800,3.556065673828125,-0.24767398834228516,0.2274339646100998,-0.18002969026565552
1763205800456026400,3.5720263671875,-0.16990968585014343,0.14114753901958466,-0.0836232602596283
1763205800471956200,3.587956298828125,-0.0788295716047287,0.13795174658298492,0.08202536404132843
1763205800487916500,3.60391650390625,0.012783173471689224,0.30839407444000244,0.24288029968738556
1763205800503846700,3.6198466796875,0.06924218684434891,0.4351605176925659,0.2929477393627167
1763205800519807000,3.635806884765625,0.09480853378772736,0.40639838576316833,0.29933932423591614
1763205800535798000,3.651798095703125,0.11025486886501312,0.2322276532649994,0.2966761589050293
1763205800551758300,3.66775830078125,0.12463594228029251,0,0.310524582862854
1763205800567688200,3.683688232421875,0.1443433314561844,-0.14487597346305847,0.35846149921417236
1763205800583709700,3.699709716796875,0.15552860498428345,-0.10546118021011353,0.35952675342559814
1763205800599670300,3.715670166015625,0.1896170675754547,0.0511326938867569,0.32756882905960083
1763205800615630600,3.731630615234375,0.18162758648395538,0.12623383104801178,0.23435817658901215
1763205800631591000,3.7475908203125,0.11078750342130661,0.037284255027770996,0.05273059010505676
1763205800647521000,3.76352099609375,-0.013315806165337563,-0.07456851005554199,-0.1533980816602707
1763205800663481300,3.7794814453125,-0.09800432622432709,-0.1709749400615692,-0.3094593286514282
1763205800679411200,3.7954111328125,-0.09587380290031433,-0.23329292237758636,-0.3557983338832855
1763205800695371800,3.811371826171875,-0.06870955973863602,-0.21411815285682678,-0.32330775260925293
1763205800711332000,3.82733203125,-0.0601874403655529,-0.10865697264671326,-0.2556634545326233
1763205800727292400,3.84329248046875,-0.015446335077285767,0.22317290306091309,-0.10279802232980728
1763205800743253000,3.8592529296875,0.07563377916812897,0.6769755482673645,0.06870955973863602
1763205800759213300,3.87521337890625,0.22050973773002625,0.8064051866531372,0.1853560209274292
1763205800775174000,3.891173828125,0.347808837890625,0.6056028604507446,0.2455434501171112
1763205800791103700,3.907103759765625,0.39574575424194336,0.23489081859588623,0.21411815285682678
1763205800807064000,3.92306396484375,0.362189918756485,-0.0926780104637146,0.10972224175930023
1763205800823024600,3.939024658203125,0.3115898668766022,-0.3062635362148285,-0.02556634694337845
1763205800838985000,3.95498486328125,0.2604571580886841,-0.3834952116012573,-0.15925703942775726
1763205800854914800,3.970914794921875,0.19760656356811523,-0.39521312713623047,-0.2593919038772583
1763205800870875400,3.98687548828125,0.07137271761894226,-0.521979570388794,-0.35420042276382446
1763205800886835700,4.002835693359375,-0.06338323652744293,-0.6040049195289612,-0.4410194754600525
1763205800902765600,4.018765625,-0.11930961906909943,-0.36005938053131104,-0.3989415466785431
1763205800918695400,4.0346953125,-0.061785340309143066,0.1438107043504715,-0.15606124699115753
1763205800934686500,4.0506865234375,0.06924218684434891,0.5805691480636597,0.13635385036468506
1763205800950616300,4.0666162109375,0.162452831864357,0.6625944972038269,0.3243730366230011
1763205800966577000,4.082576904296875,0.18429075181484222,0.5267732739448547,0.37870150804519653
1763205800982506800,4.0985068359375,0.15606124699115753,0.2599245309829712,0.2865561246871948
1763205800998436600,4.1144365234375,0.09161274135112762,0.054861120879650116,0.11504855751991272
1763205801014397200,4.130397216796875,0.02183792181313038,-0.049002163112163544,-0.06711166352033615
1763205801030327000,4.1463271484375,-0.004793690051883459,-0.14114753901958466,-0.22903186082839966
1763205801046287400,4.162287353515625,0.027164243161678314,-0.23276028037071228,-0.310524582862854
1763205801062248000,4.178248046875,0.0649811327457428,-0.2775014042854309,-0.2961435317993164
1763205801078177800,4.194177734375,0.06338323652744293,-0.24767398834228516,-0.213052898645401
1763205801094107600,4.210107666015625,0.041545312851667404,-0.1571265012025833,-0.10918960720300674
1763205801110068000,4.22606787109375,0.01438106968998909,-0.02876213937997818,-0.02822950854897499
1763205801126028500,4.242028564453125,0.006391586735844612,-0.01757686398923397,0.03675162419676781
1763205801141958400,4.25795849609375,0.09906959533691406,-0.07776430249214172,0.13848437368869781
1763205801157918700,4.273918701171875,0.19867181777954102,-0.13102753460407257,0.22477079927921295
1763205801173848800,4.289848876953125,0.21891184151172638,-0.16298545897006989,0.25779399275779724
1763205801189809200,4.30580908203125,0.1906823366880417,-0.16511599719524384,0.2790992856025696
1763205801205739000,4.321739013671875,0.14753912389278412,-0.18482337892055511,0.2737729549407959
1763205801221699600,4.337699462890625,0.11877698451280594,-0.24927188456058502,0.21411815285682678
1763205801237660000,4.353659912109375,0.0926780104637146,-0.35047200322151184,0.11291803419589996
1763205801253620200,4.3696201171875,0.10386328399181366,-0.3792341351509094,0.051665324717760086
1763205801269580800,4.385580810546875,0.10013485699892044,-0.34887412190437317,-0.008522115647792816
1763205801285541000,4.401541015625,0.062317971140146255,-0.39254996180534363,-0.0884169489145279
1763205801301501700,4.417501708984375,0.009587380103766918,-0.35846149921417236,-0.18269285559654236
1763205801317492500,4.433492431640625,-0.02503371424973011,-0.20985709130764008,-0.30786141753196716
1763205801333453000,4.449453125,-0.08149272948503494,0.003728425595909357,-0.4319647252559662
1763205801349413400,4.465413330078125,-0.12676647305488586,0.13315805792808533,-0.5118595957756042
1763205801365343200,4.48134326171875,-0.13102753460407257,0.08894958347082138,-0.5017395615577698
1763205801381334300,4.497334228515625,-0.1022653877735138,0.001065264455974102,-0.3701793849468231
1763205801397294600,4.513294677734375,-0.023435818031430244,0.020240023732185364,-0.13156016170978546
1763205801413285600,4.52928564453125,0.06924218684434891,0.033555831760168076,0.08096009492874146
1763205801429276700,4.545276611328125,0.15393070876598358,0.03302319720387459,0.1906823366880417
1763205801445267500,4.561267333984375,0.18322548270225525,0.019174760207533836,0.19654129445552826
1763205801461228000,4.57722802734375,0.17843179404735565,0.02503371424973011,0.18322548270225525
1763205801477188400,4.593188232421875,0.14487597346305847,0.018642127513885498,0.1672465205192566
1763205801493148700,4.609148681640625,0.1304948925971985,0.06125270575284958,0.15872439742088318
1763205801509109200,4.625109130859375,0.1299622654914856,0.1304948925971985,0.1571265012025833
1763205801525039000,4.6410390625,0.1304948925971985,0.18801917135715485,0.17310547828674316
1763205801540999400,4.65699951171875,0.11771172285079956,0.23329292237758636,0.2274339646100998
1763205801556929500,4.672929443359375,0.08415589481592178,0.30786141753196716,0.31265512108802795
1763205801572889900,4.688889892578125,0.04740426689386368,0.3281014561653137,0.3382214605808258
1763205801588819700,4.70481982421875,0.012250540778040886,0.26258769631385803,0.26738137006759644
1763205801604780300,4.7207802734375,0.002663161139935255,0.16831178963184357,0.1810949593782425
1763205801620710100,4.736710205078125,0.007456851191818714,0.09853696078062057,0.0836232602596283
1763205801636670500,4.75267041015625,0.019174760207533836,0.10865697264671326,0.05006742849946022
1763205801652600600,4.7686005859375,-0.016511598601937294,0.20772656798362732,0.08415589481592178
1763205801668561000,4.784560791015625,-0.09321063756942749,0.2865561246871948,0.0740358829498291
1763205801684490800,4.80049072265625,-0.16085493564605713,0.25779399275779724,-0.02556634694337845
1763205801700451300,4.816451416015625,-0.22050973773002625,0.15446335077285767,-0.19334550201892853
1763205801716381200,4.832381103515625,-0.23861923813819885,0.04580637067556381,-0.33076462149620056
1763205801732341500,4.848341552734375,-0.21092236042022705,0.03834952041506767,-0.37657099962234497
1763205801748271400,4.864271240234375,-0.15552860498428345,0.10865697264671326,-0.2631203234195709
1763205801764201500,4.880201416015625,-0.07084008306264877,0.26258769631385803,-0.06338323652744293
1763205801780161800,4.896161865234375,0.049002163112163544,0.3110572099685669,0.07669904083013535
1763205801796091600,4.912091552734375,0.13209278881549835,0.25672873854637146,0.11664646118879318
1763205801812052200,4.92805224609375,0.18162758648395538,0.19281286001205444,0.1395496428012848
1763205801827982000,4.943982177734375,0.19387812912464142,0.11824435740709305,0.19760656356811523
1763205801843942400,4.9599423828125,0.20293287932872772,0.1342233270406723,0.2604571580886841
1763205801859872300,4.975872314453125,0.2514024078845978,0.13582122325897217,0.3350256681442261
1763205801875832800,4.991832763671875,0.26631611585617065,0.07190535217523575,0.426105797290802
1763205801891793200,5.007793212890625,0.25246766209602356,-0.015978965908288956,0.44741106033325195
1763205801907753700,5.023753662109375,0.24021713435649872,-0.10333064943552017,0.36911413073539734
1763205801923683600,5.03968359375,0.18801917135715485,-0.24021713435649872,0.1901497095823288
1763205801939644000,5.055643798828125,0.10279802232980728,-0.24181503057479858,-0.06711166352033615
1763205801955573800,5.07157373046875,0.04048004746437073,-0.12144014984369278,-0.2790992856025696
1763205801971534300,5.087534423828125,0.000532632227987051,0.03302319720387459,-0.39681100845336914
1763205801987464200,5.103464111328125,0.015978965908288956,0.19387812912464142,-0.3472762107849121
1763205802003424500,5.119424560546875,0.04207794740796089,0.24873925745487213,-0.23968450725078583
1763205802019354600,5.135354736328125,0.08628641813993454,0.36858150362968445,-0.06125270575284958
